"﻿縣市","鄉鎮市區","村里","納稅單位","綜合所得總額","平均數","中位數","第一分位數","第三分位數","標準差","變異係數"
"新北市","板橋區","浮洲里","1009","819250","812","583","372","939","1498.32","184.54"
"新北市","板橋區","中正里","1253","1014503","810","617","402","1014","678.69","83.82"
"新北市","板橋區","中山里","2036","1656995","814","654","392","1053","726.44","89.26"
"新北市","板橋區","復興里","213","148890","699","539","377","784","794.11","113.61"
"新北市","板橋區","自強里","1859","1764828","949","687","388","1218","964.76","101.62"
"新北市","板橋區","國光里","1238","1329230","1074","711","415","1438","1104.67","102.88"
"新北市","板橋區","新興里","904","763371","844","648","399","1094","698.71","82.74"
"新北市","板橋區","福德里","1564","1542628","986","684","394","1303","1024.88","103.91"
"新北市","板橋區","和平里","1302","1687017","1296","973","505","1768","1128.58","87.10"
"新北市","板橋區","仁愛里","946","742943","785","602","377","986","666.15","84.82"
"新北市","板橋區","福星里","1171","1189520","1016","686","394","1304","1000.34","98.48"
"新北市","板橋區","公館里","1130","966821","856","595","382","1062","831.83","97.22"
"新北市","板橋區","新民里","1289","1255360","974","685","399","1292","993.60","102.02"
"新北市","板橋區","振興里","1310","1039201","793","584","362","958","807.57","101.80"
"新北市","板橋區","光復里","1011","975108","964","673","394","1223","994.44","103.10"
"新北市","板橋區","香丘里","1124","1019786","907","639","380","1133","849.45","93.63"
"新北市","板橋區","雙玉里","1093","1026319","939","662","396","1174","901.86","96.05"
"新北市","板橋區","福壽里","1038","1155990","1114","682","408","1258","1562.52","140.30"
"新北市","板橋區","玉光里","1521","1352292","889","655","409","1108","881.96","99.20"
"新北市","板橋區","港尾里","998","976957","979","710","406","1233","918.55","93.83"
"新北市","板橋區","民權里","827","731672","885","617","350","1091","983.48","111.16"
"新北市","板橋區","建國里","1029","790130","768","577","358","936","697.86","90.88"
"新北市","板橋區","百壽里","763","782302","1025","715","400","1279","1100.23","107.31"
"新北市","板橋區","忠誠里","1306","1383429","1059","700","396","1354","1205.37","113.79"
"新北市","板橋區","幸福里","1120","867148","774","595","361","984","692.80","89.48"
"新北市","板橋區","漢生里","1372","1343852","979","676","389","1236","1008.26","102.94"
"新北市","板橋區","聯翠里","1241","1449202","1168","774","436","1433","1225.63","104.95"
"新北市","板橋區","宏翠里","1574","1447330","920","683","419","1161","843.34","91.72"
"新北市","板橋區","華翠里","1135","1131333","997","695","425","1224","955.14","95.82"
"新北市","板橋區","福翠里","367","269961","736","570","377","913","608.34","82.70"
"新北市","板橋區","九如里","774","659280","852","606","386","1025","840.96","98.73"
"新北市","板橋區","埤墘里","1272","1314292","1033","698","426","1257","1110.86","107.51"
"新北市","板橋區","廣新里","901","703725","781","602","381","965","693.16","88.75"
"新北市","板橋區","福丘里","1806","3018264","1671","966","441","2006","2355.70","140.96"
"新北市","板橋區","廣德里","2113","2134569","1010","677","402","1270","1056.08","104.54"
"新北市","板橋區","福祿里","1168","1136488","973","696","396","1240","970.44","99.74"
"新北市","板橋區","華興里","1311","1258043","960","705","423","1232","838.39","87.37"
"新北市","板橋區","聚安里","1410","1117126","792","601","387","988","699.56","88.30"
"新北市","板橋區","龍翠里","1595","1720551","1079","703","407","1283","1513.25","140.28"
"新北市","板橋區","柏翠里","1340","1408720","1051","693","399","1292","1153.26","109.70"
"新北市","板橋區","文翠里","1269","1178302","929","660","383","1122","1078.12","116.11"
"新北市","板橋區","青翠里","775","639680","825","627","413","1009","692.64","83.92"
"新北市","板橋區","香社里","1226","990845","808","611","373","1009","784.98","97.13"
"新北市","板橋區","大安里","1057","818656","775","567","376","920","821.71","106.09"
"新北市","板橋區","東丘里","1284","1211708","944","663","396","1139","1044.06","110.64"
"新北市","板橋區","華德里","2268","2222892","980","703","434","1259","915.18","93.38"
"新北市","板橋區","國泰里","1108","1106537","999","696","400","1327","927.05","92.83"
"新北市","板橋區","光華里","905","819362","905","623","381","1152","857.13","94.67"
"新北市","板橋區","自立里","805","606143","753","606","388","993","557.47","74.04"
"新北市","板橋區","重慶里","2620","2251916","860","650","397","1117","743.96","86.56"
"新北市","板橋區","港德里","1297","1092368","842","604","381","1033","773.44","91.83"
"新北市","板橋區","忠翠里","3565","5111619","1434","881","466","1826","2128.38","148.44"
"新北市","板橋區","明翠里","1371","1144817","835","604","357","1039","799.66","95.76"
"新北市","板橋區","滿翠里","806","595073","738","570","362","926","671.79","90.99"
"新北市","板橋區","新翠里","2572","2536992","986","695","415","1260","966.22","97.96"
"新北市","板橋區","溪頭里","1771","1648505","931","639","393","1157","1026.40","110.27"
"新北市","板橋區","華江里","2449","3015293","1231","797","422","1591","1353.10","109.90"
"新北市","板橋區","海山里","2355","2642120","1122","760","425","1416","1162.77","103.64"
"新北市","板橋區","大豐里","1364","1207911","886","634","407","1072","854.50","96.49"
"新北市","板橋區","吉翠里","977","724909","742","564","367","912","668.59","90.11"
"新北市","板橋區","民族里","1416","1692014","1195","807","440","1484","1834.30","153.51"
"新北市","板橋區","信義里","1264","1084547","858","616","382","1042","860.70","100.31"
"新北市","板橋區","純翠里","1712","1536883","898","636","390","1140","931.47","103.76"
"新北市","板橋區","長壽里","900","759779","844","639","382","1072","763.20","90.41"
"新北市","板橋區","振義里","1131","926603","819","617","380","1052","729.10","88.99"
"新北市","板橋區","西安里","815","763844","937","641","377","1126","985.71","105.17"
"新北市","板橋區","光仁里","859","710407","827","611","359","1025","832.55","100.67"
"新北市","板橋區","介壽里","897","779850","869","650","390","1109","766.28","88.14"
"新北市","板橋區","仁翠里","766","546888","714","549","364","885","588.55","82.44"
"新北市","板橋區","永安里","1025","972301","949","663","395","1145","936.64","98.74"
"新北市","板橋區","懷翠里","1718","1457425","848","590","375","1049","829.09","97.73"
"新北市","板橋區","長安里","1385","1375222","993","693","400","1294","963.38","97.02"
"新北市","板橋區","德翠里","2291","2224760","971","701","408","1246","893.62","92.02"
"新北市","板橋區","溪北里","1049","839228","800","592","379","971","745.55","93.19"
"新北市","板橋區","華中里","1432","976383","682","548","352","841","565.09","82.88"
"新北市","板橋區","僑中里","1254","952126","759","575","376","913","653.56","86.08"
"新北市","板橋區","金華里","1133","860933","760","559","375","924","729.51","96.00"
"新北市","板橋區","華貴里","767","601163","784","598","385","1007","657.80","83.93"
"新北市","板橋區","華東里","2744","3539135","1290","841","448","1597","1577.66","122.32"
"新北市","板橋區","福安里","2282","2054722","900","742","436","1225","687.69","76.38"
"新北市","板橋區","龍安里","736","515329","700","561","367","864","552.56","78.92"
"新北市","板橋區","香雅里","771","607161","787","630","385","972","643.65","81.73"
"新北市","板橋區","光榮里","767","619174","807","591","352","999","751.40","93.08"
"新北市","板橋區","新生里","1303","1049534","805","615","392","1003","689.85","85.64"
"新北市","板橋區","民安里","644","559495","869","639","368","1096","832.77","95.85"
"新北市","板橋區","後埔里","1205","1415904","1175","736","409","1348","2857.54","243.19"
"新北市","板橋區","五權里","1133","864469","763","596","374","961","637.24","83.52"
"新北市","板橋區","華福里","648","555149","857","606","376","1071","797.63","93.10"
"新北市","板橋區","大觀里","1021","733821","719","584","374","911","528.87","73.58"
"新北市","板橋區","歡園里","319","218372","685","559","360","853","519.50","75.89"
"新北市","板橋區","成和里","2043","1802356","882","686","422","1147","702.20","79.60"
"新北市","板橋區","溪福里","4223","3803178","901","654","400","1157","855.30","94.97"
"新北市","板橋區","堂春里","1241","1075070","866","606","397","991","1479.64","170.80"
"新北市","板橋區","文德里","957","905680","946","633","382","1208","960.19","101.46"
"新北市","板橋區","陽明里","814","716779","881","606","380","1030","931.77","105.82"
"新北市","板橋區","文化里","1038","1137387","1096","670","389","1250","1271.98","116.08"
"新北市","板橋區","朝陽里","879","705426","803","598","384","963","724.43","90.27"
"新北市","板橋區","新海里","1009","703086","697","543","355","882","591.22","84.85"
"新北市","板橋區","松柏里","677","645247","953","669","409","1189","910.52","95.53"
"新北市","板橋區","莒光里","865","891071","1030","712","398","1297","1047.70","101.70"
"新北市","板橋區","文聖里","1202","1089796","907","622","391","1125","927.33","102.28"
"新北市","板橋區","富貴里","743","886021","1192","731","430","1356","1842.71","154.53"
"新北市","板橋區","居仁里","1041","907656","872","634","405","1071","870.08","99.79"
"新北市","板橋區","正泰里","947","812666","858","631","391","1061","809.58","94.34"
"新北市","板橋區","莊敬里","1351","1613585","1194","806","466","1565","1575.05","131.87"
"新北市","板橋區","民生里","703","654592","931","719","413","1141","900.07","96.66"
"新北市","板橋區","東安里","686","578652","844","604","380","1089","769.60","91.24"
"新北市","板橋區","其他","3","2312","771","402","384","973","669.56","86.89"
"新北市","板橋區","合計","160412","153225523","955","660","396","1170","1141.68","119.52"
"新北市","三峽區","三峽里","74","53697","726","526","364","931","567.62","78.22"
"新北市","三峽區","秀川里","173","127655","738","579","351","955","591.40","80.15"
"新北市","三峽區","八張里","1070","799334","747","590","369","917","636.66","85.22"
"新北市","三峽區","中埔里","860","667387","776","593","364","1000","609.00","78.48"
